search_string,predict_under_code,line_no,similarity,filepath
"// I guess this can happen as a result of a bad // file read? In this case, it would be better to replace the // incorrect value with anything valid, e.g. the default value // for the property. // But for the time being, I just prefer to be aware of any // problems occuring here, most likely programming errors, // so I'll bail out. // (MS Note) Can't bail out - newly create elements have blank // values and must get the defaults. // Also, when loading previous versions of jmeter test scripts, // some values // may not be right, and should get default values - MS // TODO: review this and possibly change to:","setEditorValue(i, descriptors[i].getValue(DEFAULT));",498,0.13533834586466165,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testbeans/gui/GenericTestBeanCustomizer.java
"// TODO does not work yet; need to determine the sample type","@Override",58,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/save/converters/SampleEventConverter.java
"// Temporary fix to allow default protocol to be changed","private static final String DEFAULT_SSL_PROTOCOL =",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JsseSSLManager.java
"//TODO consider using private logs for each derived class","protected static final Logger log = LoggingManager.getLoggerForClass();",31,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/property/AbstractProperty.java
"// Does not appear to be used yet","public void initialize() {",73,0.9387755102040817,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterVariables.java
"// Remember to change this when the class changes ...","private Map<String, JMeterProperty> value;",27,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/property/MapProperty.java
"// TODO temporary hack to avoid unnecessary bug reports for subclasses","/**",127,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/AbstractTestElement.java
"// TODO - yet another ambiguous name - does it need changing? // See also: Clearable, JMeterGUIComponent","String getPropertyAsString(String key);",138,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/testelement/TestElement.java
"// TODO Is this silent exception intended","}",505,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/ThreadGroup.java
""/*     * The following variables are set by StandardJMeterEngine.     * This is done before start() is called, so the values will be published to the thread safely     * TODO - consider passing them to the constructor, so that they can be made final     * (to avoid adding lots of parameters, perhaps have a parameter wrapper object.     */"","private String threadName;",97,0.3217665615141956,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
"// TODO should this set the thread names for all the subsamples? // might be more efficient than fetching the name elsewehere","sampler.setThreadName(threadName);",422,0.6751592356687898,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
""/*         * Setting SamplingStarted before the contollers are initialised allows         * them to access the running values of functions and variables (however         * it does not seem to help with the listeners)         */"","if (startEarlier) {",541,0.5462555066079295,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
"// TODO: remove this useless Entry parameter","// If we got any results, then perform processing on the result",431,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/threads/JMeterThread.java
"// TODO fix this when there is a real implementation","List data);",24,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/reports/org/apache/jmeter/report/ReportTable.java
"// TODO only clear the relevant entry - if possible...","}",123,0.7894736842105263,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/XPath.java
"// Surely this is always null in the constructor?","this.rand = new SecureRandom();",106,0.803921568627451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JsseSSLManager.java
"// TODO why not use the super class value?","private SSLContext defaultContext; // If we are using a single session",91,0.7391304347826086,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JsseSSLManager.java
"// TODO - does not appear to be called directly","public static Vector<Object> getControllers(Properties properties) {",667,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
""/** * Custom TrustManager ignores all certificate errors * * TODO: implement conditional checking and logging * * (Derived from AuthSSLX509TrustManager in HttpClient contrib directory) */"","public class CustomX509TrustManager implements X509TrustManager",29,0.4380952380952381,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/CustomX509TrustManager.java
"// Maps to contain page and form encodings // TODO - do these really need to be shared between all Proxy instances?","Map<String, String> pageEncodings = Collections.synchronizedMap(new HashMap<String, String>());",116,0.5426356589147286,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/protocol/http/org/apache/jmeter/protocol/http/proxy/Daemon.java
"// NOTE: Source and line arguments are nonsense in a call(). //       Any way to make these arguments *sensible?","if (fun == Scriptable.NOT_FOUND)",76,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BSFJavaScriptEngine.java
"// Is it an exception wrapped in a JavaScriptException?","Object value = ((JavaScriptException) t).getValue();",168,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BSFJavaScriptEngine.java
"// TODO Why empty block ?","} finally {",108,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/BeanShellClient.java
"// TODO - perhaps this should be a fatal error?","}",1257,0.9156626506024096,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// clone will produce correct type // TODO but why do we need to clone the list?","Vector<LocaleChangeListener> listeners = (Vector<LocaleChangeListener>) localeChangeListeners.clone();",416,0.7070707070707071,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// TODO only called by UserParameterXMLParser.getXMLParameters which is a deprecated class","public static XMLReader getXMLParser() {",702,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// TODO probably not needed","public static Object instantiate(String className, String impls) {",909,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// TODO needs to be synch? Probably not changed after threads have started // JMeter Home directory (excludes trailing separator) // JMeter bin directory (excludes trailing separator)","private static String jmDir; // JMeter Home directory (excludes trailing separator)",1165,0.5662100456621004,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JMeterUtils.java
"// Hack: bsh-2.0b5.jar BshScriptEngine implements Compilable but throws "java.lang.Error: unimplemented"","boolean supportsCompilable = scriptEngine instanceof Compilable",144,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/JSR223TestElement.java
"// TODO: what is this for?","private final long deviation;",34,0.56,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/visualizers/Sample.java
"// TODO should equals and hashCode depend on field other than count?","@Override",181,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/visualizers/Sample.java
"// TODO is sync really needed?","this.defaultpw = JOptionPane.showInputDialog(",159,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/SSLManager.java
"// TODO is this correct?","}",324,0.6153846153846154,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/util/XPathUtil.java
"// TODO cpercent is the same as cmedian here - why? and why pass it to "distributionLine"?","rbool = res.isSuccessful();",167,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/visualizers/SamplingStatCalculator.java
"// TODO: Should the method signature of this method be changed to // match the super-implementation (using a TestElement parameter // instead of AbstractListenerElement)? This would require an // instanceof check before adding the listener (below), but would // also make the behavior a bit more obvious for sub-classes -- the // Java rules dealing with this situation aren't always intuitive, // and a subclass may think it is calling this version of the method // when it is really calling the superclass version instead.","super.configureTestElement(mc);",308,0.21906693711967545,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/visualizers/gui/AbstractVisualizer.java
"// TODO Should this method be synchronized ? all other function execute are","/** {@inheritDoc} */",48,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/SamplerName.java
"// TODO should the engine be static?","private static final JexlEngine jexl = new JexlEngine();",51,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/Jexl2Function.java
"// N.B. Commons IO IOUtils has equivalent methods; these were added before IO was included // TODO - perhaps deprecate these in favour of Commons IO?","* Close a Closeable with no error thrown",331,0.76,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/util/JOrphanUtils.java
"// TODO should this be getMin()?","}",152,0.8307692307692308,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/math/StatCalculator.java
""/*                 * Fix bug: -D arg1=arg2 was causing parse error; however                 * --define arg1=arg2 is OK This seems to be because the parser                 * skips the terminator for the long options, but was not doing                 * so for the short options.                 */"","if (!m_isLong) {",575,0.41964285714285715,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/commons/cli/avalon/CLArgsParser.java
"// TODO improve the error handling","if (xpfc == null) {",108,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/functions/org/apache/jmeter/functions/XPathWrapper.java
""/**     * Add logTargets to root logger     * FIXME What's the clean way to add a LogTarget afterwards ?     * @param logTargets LogTarget array     */"","public static void addLogTargetToRootLogger(LogTarget[] logTargets) {",351,0.37410071942446044,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/logging/LoggingManager.java
"// hack to reduce the need to load every class in non-GUI mode, which only needs functions // TODO perhaps use BCEL to scan class files instead? // class name should contain this string // class name should not contain this string","private final String contains; // class name should contain this string",69,0.5627376425855514,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/jorphan/org/apache/jorphan/reflect/ClassFinder.java
""/*             * TODO: Exact ordering is only required for some tests; change the             * comparison to do a set compare where necessary.             */"","Iterator<String> expected;",274,0.7006369426751592,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/protocol/http/parser/TestHTMLParser.java
"// TODO field always true, what for ?","private final boolean drawYgrid = true;",49,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/monitor/components/org/apache/jmeter/visualizers/MonitorGraph.java
"// TODO - improve this check","if (n.endsWith("RemoteJMeterEngineImpl")) {",569,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/junit/JMeterTest.java
"// TODO - could this be return?","}",401,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/core/org/apache/jmeter/JMeter.java
"//very wrong.","public DummyAnnotatedTest() {",36,0.6153846153846154,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/test/DummyAnnotatedTest.java
"// TODO - should this be a failure?","assertFalse(res.isFailure());",103,0.6829268292682927,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/test/src/org/apache/jmeter/assertions/XMLSchemaAssertionTest.java
""/*     * Wrapper to convert a JUnit4 class into a TestCase     *     *  TODO - work out how to convert JUnit4 assertions so they are treated as failures rather than errors     */"","private class AnnotatedTestCase extends TestCase {",573,0.4827586206896552,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/src/junit/org/apache/jmeter/protocol/java/sampler/JUnitSampler.java
