search_string,predict_under_code,line_no,similarity,filepath
"// none of the others are ever meant to be // removed. retarded, eh? this needs to be // fixed eventually, for plugins might // want to do weird stuff to jEdit's UI","} //}}}",1473,0.4,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DockableWindowManager.java
"// this is retarded. excuse me while I drool // and make stupid noises","switch(keyStroke.key)",264,0.7741935483870968,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/DefaultInputHandler.java
"// retarded GTK look and feel!","Font font = new JLabel().getFont();",153,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/StatusBar.java
"// should probably error","SimpleNode label = ((SimpleNode)jjtGetChild(0));",45,0.7924528301886793,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHSwitchLabel.java
"// there must be a better way of fixing this... // the problem is that this method can sometimes // be called as a result of a text area scroll // event, in which case the caret position has // not been updated yet.","if(currLine >= buffer.getLineCount())",384,0.3619047619047619,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/StatusBar.java
"// Perhaps here we would want to guard with // a property for parallel backups or not.","backupDirectory = MiscUtilities.concatPath(",351,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/FileVFS.java
"// this is such a bad way of doing it, but oh well...","jEdit.setTemporaryProperty("vfs.browser.path.tmp",path);",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/browser/VFSBrowser.java
"// while this might be questionable, some // menus depend on properties","menuOutOfDate = true;",182,0.7368421052631579,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/menu/EnhancedMenu.java
"// Get available screens // O(n^3), this is nasty, but since we aren't dealling with // many items it should be fine","for (int i=0; i < gd.length; i++)",92,0.3620689655172414,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/OperatingSystem.java
"//{{{ Methods that really shouldn't be public...","//{{{ _getLineManager() method",3550,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/Buffer.java
"//{{{ UnixWorkaround class","static class UnixWorkaround",987,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/GUIUtilities.java
"// Perhaps if Xerces wasn't slightly brain-damaged, we would // not need this","SwingUtilities.invokeLater(new Runnable()",3002,0.8888888888888888,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/jEdit.java
"// moved to GUIUtilities as it makes no sense being here.","return GUIUtilities.getView(comp);",102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/EditAction.java
"// Hack... need a more direct way of obtaining a view? // JEditTextArea.getView() method?","GUIUtilities.getView(textArea).getStatus().setMessageAndClear(",545,0.7333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/DisplayManager.java
"// REVIEW How do we resolve this discrepancy?!","this.entrySize = (int) this.currEntry.getSize();",312,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/installer/TarInputStream.java
"// ugly workaround","if(OperatingSystem.isUnix() && !OperatingSystem.isMacOS())",98,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/SearchDialog.java
"//{{{ Windows work around","/* On Windows, paths of the form X: list the last *working",176,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/FileVFS.java
"// hack since HelpViewer needs a URL...","url = "file:" + url;",177,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/help/HelpIndex.java
"// Why is object in the args?","if ( object == Primitive.NULL )",425,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// should implement getMinimumLength() -- any ideas?","boolean match(CharIndexed input, REMatch mymatch) {",32,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RETokenBackRef.java
"// Move me to classpath/ClassManagerImpl???","protected Class loadSourceClass( String name )",180,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshClassManager.java
"// they never taught you this in undergrad computer science","Descriptor key = new Descriptor(clazz,name);",247,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/ServiceManager.java
"// (should we cache info in not a class case too?)","getClassManager().cacheClassInfo( fullname, clas );",1220,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/NameSpace.java
"// wtf?","return -1;",300,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/Chunk.java
""/*	 *  XXX: hairy code that is basically just a functional(?) port of some	 *  other code i barely understood	 */"","private int[] generateSuffixArray(boolean reverse)",263,0.76,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java
""/*			First try for an accessible version of the exact match.			This first lookup seems redundant with below, but is apparently			needed.  This whole thing is messy.		*/"","method  = findAccessibleMethod( clas, name, types );",469,0.4791666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// work around for broken FTP plugin!","String otherPath;",230,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/browser/VFSDirectoryEntryTable.java
"// hack to move the spaces to the front","int si = len.toString().indexOf(" ");",85,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/commands/dir.java
"// This feels sloppy, especially for non-U.S. locales.","retval = ("`~!@#$%^&*()-_=+[]{}\\|;:'\"/?,.<>".indexOf(ch)!=-1);",99,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/gnu/regexp/RETokenPOSIX.java
"// hack to get fixed length 'length' field","int fieldlen = 8;",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/commands/dir.java
"// // We have to deal with assembly!!! // The programmer can be writing little 32 byte chunks for all // we know, and we must assemble complete records for writing. // REVIEW Maybe this should be in TarBuffer? Could that help to //        eliminate some of the buffer copying. //","if ( this.assemLen > 0 )",254,0.23107569721115537,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/installer/TarOutputStream.java
"// Hack done to fix bringing the window to the front. // At least on windows, Frame.toFront() doesn't cut it. // Remove the isWindows check if it's broken under other // OSes too.","if (jEdit.getBooleanProperty("server.brokenToFront"))",254,0.45263157894736844,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/EditServer.java
""/*		This method should be rewritten to use getFields() and avoid catching		exceptions during the search.	*/"","private static Field findAccessibleField( Class clas, String fieldName )",350,0.7612903225806451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
"// hack...","if(evt.isShiftDown() && evt.getKeyChar() == '\n')",340,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/browser/VFSDirectoryEntryTable.java
"// This should probably be in Reflect.java","ReflectManager.RMSetAccessible( field );",207,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/LHS.java
""/*		Notes: See notes on findMostSpecificMethod.		This method should be rolled into findMostSpecificMethod.	*/"","static Method findAccessibleMethod(",550,0.5571428571428572,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
""/*		Note: is using SignatureKey in this way dangerous?  In the pathological		case a user could eat up memory caching every possible combination of		argument types to an untyped method.  Maybe we could be smarter about		it by ignoring the types of untyped parameter positions?  The method		resolver could return a set of ""hints"" for the signature key caching?		There is also the overhead of creating one of these for every method		dispatched.  What is the alternative?	*/"","resolver could return a set of "hints" for the signature key caching?",573,0.2603036876355748,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BshClassManager.java
"// crusty workaround","Component comp = getFocusOwner();",123,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/EnhancedDialog.java
""/* workaround for A+keys producing				 * garbage on Windows */"","if(modifiers == InputEvent.ALT_MASK)",248,0.7058823529411765,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/KeyEventWorkaround.java
""/* addToFavorites(), which is a static method		 * (for convinience) needs an instance of the		 * VFS to pass to VFSManager.sendVFSUpdate(),		 * hence this hack. */"","instance = this;",51,0.43575418994413406,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/io/FavoritesVFS.java
"// Allow getThis() to work through BlockNameSpace to the method // namespace // XXX re-eval this... do we need it?","This ths = thisNameSpace.getThis( interpreter );",492,0.7248322147651006,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Name.java
"// these are used to eliminate code duplication. i don't normally use // the visitor or "template method" pattern, but this code was contributed // by Peter Cox and i don't feel like changing it around too much.","//{{{ ResultVisitor interface",540,0.5,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchResults.java
"// fuck me dead","SwingUtilities.invokeLater(new Runnable()",314,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/search/HyperSearchResults.java
"// stupid hack to handle referencing // a rule set that is defined later!","lastDelegateSet = new ParserRuleSet(",199,0.6813186813186813,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/syntax/XModeHandler.java
"// JDK 1.4 workaround","buttonGroup.add(nullButton = new JToggleButton());",78,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/gui/PanelWindowContainer.java
"// should the next two be public, maybe?","abstract void getText(Buffer buffer, StringBuffer buf);",169,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/org/gjt/sp/jedit/textarea/Selection.java
""/*		Note: this method and resolveExpectedJavaField should be rewritten		to invert this logic so that no exceptions need to be caught		unecessarily.  This is just a temporary impl.		@return the field or null if not found	*/"","protected static Field resolveJavaField(",285,0.4701195219123506,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/Reflect.java
""/*		Note: we need a singleton here so that things like 'this == this' work		(and probably a good idea for speed).		Caching a single instance here seems technically incorrect,		considering the declaringInterpreter could be different under some		circumstances.  (Case: a child interpreter running a source() / eval() 		command ).  However the effect is just that the main interpreter that		executes your script should be the one involved in call-backs from Java.		I do not know if there are corner cases where a child interpreter would		be the first to use a This reference in a namespace or if that would		even cause any problems if it did...  We could do some experiments		to find out... and if necessary we could cache on a per interpreter		basis if we had weak references...  We might also look at skipping 		over child interpreters and going to the parent for the declaring 		interpreter, so we'd be sure to get the top interpreter.	*/"","public Object eval( CallStack callstack, Interpreter interpreter )",53,0.0275,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/bsh/BSHMethodInvocation.java
